Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Broadcast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Broadcast error
Thu Jan  1 01:14:49 1970,chip,Multicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Broadcast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Broadcast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Software forward mode error
 Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,chip,Unicast error
Thu Jan  1 01:14:49 1970,Port 1,Link failed
Thu Jan  1 01:14:49 1970,Port 1,Speed low
Thu Jan  1 01:14:49 1970,Port 3,Link failed
Thu Jan  1 01:14:49 1970,Port 3,Speed low
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Broadcast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Broadcast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Broadcast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Multicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Broadcast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Broadcast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Software forward mode error
 Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,chip,Unicast error
Thu Jan  1 01:15:20 1970,Port 1,Link failed
Thu Jan  1 01:15:20 1970,Port 1,Speed low
Thu Jan  1 01:15:20 1970,Port 3,Link failed
Thu Jan  1 01:15:20 1970,Port 3,Speed low
Thu Jan  1 01:15:50 1970,Port 1,Link failed
Thu Jan  1 01:15:50 1970,Port 1,Speed low
Thu Jan  1 01:15:50 1970,Port 3,Link failed
Thu Jan  1 01:15:50 1970,Port 3,Speed low
Thu Jan  1 01:16:20 1970,Port 1,Link failed
Thu Jan  1 01:16:20 1970,Port 1,Speed low
Thu Jan  1 01:16:20 1970,Port 3,Link failed
Thu Jan  1 01:16:20 1970,Port 3,Speed low
Thu Jan  1 01:16:50 1970,Port 1,Link failed
Thu Jan  1 01:16:50 1970,Port 1,Speed low
Thu Jan  1 01:16:50 1970,Port 3,Link failed
Thu Jan  1 01:16:50 1970,Port 3,Speed low
Thu Jan  1 01:17:20 1970,Port 1,Link failed
Thu Jan  1 01:17:20 1970,Port 1,Speed low
Thu Jan  1 01:17:20 1970,Port 3,Link failed
Thu Jan  1 01:17:20 1970,Port 3,Speed low
Thu Jan  1 01:17:50 1970,Port 1,Link failed
Thu Jan  1 01:17:50 1970,Port 1,Speed low
Thu Jan  1 01:17:50 1970,Port 3,Link failed
Thu Jan  1 01:17:50 1970,Port 3,Speed low
Thu Jan  1 01:18:20 1970,Port 1,Link failed
Thu Jan  1 01:18:20 1970,Port 1,Speed low
Thu Jan  1 01:18:20 1970,Port 3,Link failed
Thu Jan  1 01:18:20 1970,Port 3,Speed low
Thu Jan  1 01:18:50 1970,Port 1,Link failed
Thu Jan  1 01:18:50 1970,Port 1,Speed low
Thu Jan  1 01:18:50 1970,Port 2,Link failed
Thu Jan  1 01:18:50 1970,Port 2,Speed low
Thu Jan  1 01:18:50 1970,Port 3,Link failed
Thu Jan  1 01:18:50 1970,Port 3,Speed low
Thu Jan  1 01:19:20 1970,Port 1,Link failed
Thu Jan  1 01:19:20 1970,Port 1,Speed low
Thu Jan  1 01:19:20 1970,Port 3,Link failed
Thu Jan  1 01:19:20 1970,Port 3,Speed low
Thu Jan  1 01:19:50 1970,Port 1,Link failed
Thu Jan  1 01:19:50 1970,Port 1,Speed low
Thu Jan  1 01:19:50 1970,Port 3,Link failed
Thu Jan  1 01:19:50 1970,Port 3,Speed low
Thu Jan  1 01:20:20 1970,Port 1,Link failed
Thu Jan  1 01:20:20 1970,Port 1,Speed low
Thu Jan  1 01:20:20 1970,Port 3,Link failed
Thu Jan  1 01:20:20 1970,Port 3,Speed low
Thu Jan  1 01:20:50 1970,Port 1,Link failed
Thu Jan  1 01:20:50 1970,Port 1,Speed low
Thu Jan  1 01:20:50 1970,Port 3,Link failed
Thu Jan  1 01:20:50 1970,Port 3,Speed low
Thu Jan  1 01:21:20 1970,Port 1,Link failed
Thu Jan  1 01:21:20 1970,Port 1,Speed low
Thu Jan  1 01:21:20 1970,Port 3,Link failed
Thu Jan  1 01:21:20 1970,Port 3,Speed low
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Broadcast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Broadcast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Broadcast error
Thu Jan  1 01:21:50 1970,chip,Multicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Broadcast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Broadcast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Software forward mode error
 Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,chip,Unicast error
Thu Jan  1 01:21:50 1970,Port 1,Link failed
Thu Jan  1 01:21:50 1970,Port 1,Speed low
Thu Jan  1 01:21:50 1970,Port 3,Link failed
Thu Jan  1 01:21:50 1970,Port 3,Speed low
Thu Jan  1 01:22:20 1970,Port 1,Link failed
Thu Jan  1 01:22:20 1970,Port 1,Speed low
Thu Jan  1 01:22:20 1970,Port 3,Link failed
Thu Jan  1 01:22:20 1970,Port 3,Speed low
Thu Jan  1 01:22:50 1970,Port 1,Link failed
Thu Jan  1 01:22:50 1970,Port 1,Speed low
Thu Jan  1 01:22:50 1970,Port 3,Link failed
Thu Jan  1 01:22:50 1970,Port 3,Speed low
Thu Jan  1 01:23:20 1970,Port 1,Link failed
Thu Jan  1 01:23:20 1970,Port 1,Speed low
Thu Jan  1 01:23:20 1970,Port 3,Link failed
Thu Jan  1 01:23:20 1970,Port 3,Speed low
Thu Jan  1 01:23:50 1970,Port 1,Link failed
Thu Jan  1 01:23:50 1970,Port 1,Speed low
Thu Jan  1 01:23:50 1970,Port 3,Link failed
Thu Jan  1 01:23:50 1970,Port 3,Speed low
Thu Jan  1 01:24:20 1970,Port 1,Link failed
Thu Jan  1 01:24:20 1970,Port 1,Speed low
Thu Jan  1 01:24:20 1970,Port 3,Link failed
Thu Jan  1 01:24:20 1970,Port 3,Speed low
Thu Jan  1 01:24:50 1970,Port 1,Link failed
Thu Jan  1 01:24:50 1970,Port 1,Speed low
Thu Jan  1 01:24:50 1970,Port 3,Link failed
Thu Jan  1 01:24:50 1970,Port 3,Speed low
Thu Jan  1 01:25:20 1970,Port 1,Link failed
Thu Jan  1 01:25:20 1970,Port 1,Speed low
Thu Jan  1 01:25:20 1970,Port 3,Link failed
Thu Jan  1 01:25:20 1970,Port 3,Speed low
Thu Jan  1 01:25:50 1970,Port 1,Link failed
Thu Jan  1 01:25:50 1970,Port 1,Speed low
Thu Jan  1 01:25:50 1970,Port 3,Link failed
Thu Jan  1 01:25:50 1970,Port 3,Speed low
Thu Jan  1 01:26:20 1970,Port 1,Link failed
Thu Jan  1 01:26:20 1970,Port 1,Speed low
Thu Jan  1 01:26:20 1970,Port 3,Link failed
Thu Jan  1 01:26:20 1970,Port 3,Speed low
Thu Jan  1 01:26:50 1970,Port 1,Link failed
Thu Jan  1 01:26:50 1970,Port 1,Speed low
Thu Jan  1 01:26:50 1970,Port 3,Link failed
Thu Jan  1 01:26:50 1970,Port 3,Speed low
Thu Jan  1 01:27:20 1970,Port 1,Link failed
Thu Jan  1 01:27:20 1970,Port 1,Speed low
Thu Jan  1 01:27:20 1970,Port 3,Link failed
Thu Jan  1 01:27:20 1970,Port 3,Speed low
Thu Jan  1 01:27:50 1970,Port 1,Link failed
Thu Jan  1 01:27:50 1970,Port 1,Speed low
Thu Jan  1 01:27:50 1970,Port 3,Link failed
Thu Jan  1 01:27:50 1970,Port 3,Speed low
Thu Jan  1 01:28:20 1970,Port 1,Link failed
Thu Jan  1 01:28:20 1970,Port 1,Speed low
Thu Jan  1 01:28:20 1970,Port 3,Link failed
Thu Jan  1 01:28:20 1970,Port 3,Speed low
Thu Jan  1 01:28:50 1970,Port 1,Link failed
Thu Jan  1 01:28:50 1970,Port 1,Speed low
Thu Jan  1 01:28:50 1970,Port 3,Link failed
Thu Jan  1 01:28:50 1970,Port 3,Speed low
Thu Jan  1 01:29:20 1970,Port 1,Link failed
Thu Jan  1 01:29:20 1970,Port 1,Speed low
Thu Jan  1 01:29:20 1970,Port 3,Link failed
Thu Jan  1 01:29:20 1970,Port 3,Speed low
Thu Jan  1 00:01:10 1970,Port 1,Link failed
Thu Jan  1 00:01:10 1970,Port 1,Speed low
Thu Jan  1 00:01:10 1970,Port 3,Link failed
Thu Jan  1 00:01:10 1970,Port 3,Speed low
Thu Jan  1 00:01:40 1970,Port 1,Link failed
Thu Jan  1 00:01:40 1970,Port 1,Speed low
Thu Jan  1 00:01:40 1970,Port 3,Link failed
Thu Jan  1 00:01:40 1970,Port 3,Speed low
Thu Jan  1 00:02:10 1970,Port 1,Link failed
Thu Jan  1 00:02:10 1970,Port 1,Speed low
Thu Jan  1 00:02:11 1970,Port 3,Link failed
Thu Jan  1 00:02:11 1970,Port 3,Speed low
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Broadcast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Broadcast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Broadcast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Multicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Broadcast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Broadcast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Software forward mode error
 Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
Thu Jan  1 00:02:41 1970,chip,Unicast error
